三江购物大豆油5L,,,,,,,,,,,,,,,,,,,,,,,,
蒙牛纯牛奶250ML,尖椒（一级）,,,,,,,,,,,,,,,,,,,,,,,
百事可乐1.25L+纯果乐鲜果粒橙汁饮,醒目西瓜汁500ML,奥妙超效洗衣皂含芦荟精华206克*2,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
康师傅矿物质水550ml,娃哈哈AD钙奶饮料100ml*6,伊利QQ星儿童草莓味乳饮品100ml*5,,,,,,,,,,,,,,,,,,,,,,
散装东北长粒香米(三江购物),娃哈哈营养快线果汁牛奶饮品原味1.,益达木糖醇无糖口香糖香浓蜜瓜味56,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,
萨拉咪琵琶翅28克,佳雪渗透面膜心动装,彩虹原果味果汁糖45克,雯丽芦荟原液深层补水面贴膜1片装,乐事墨西哥鸡汁番茄味薯片45g,奥妙99超效洗衣皂226g,好丽友蘑古力红豆精灵48克,萨啦咪小鸡腿A+(薰味)28克,塑料购物袋(大),,,,,,,,,,,,,,,,
鲁王特精粉2.5kg,,,,,,,,,,,,,,,,,,,,,,,,
三江购物整理箱SJ-034,爱家固体清香剂超值装(沁凉香柠)70,,,,,,,,,,,,,,,,,,,,,,,
新康可甜酒酿360g,国产香蕉（一级）,,,,,,,,,,,,,,,,,,,,,,,
上好佳番茄口味田园薯片50克,PP恒康甘草瓜子168克,塑料购物袋(大),乐事清新清爽黄瓜味薯片45g,康师傅红烧牛肉面随心杯55克*3杯,蒙牛酸牛奶(原味)100g*8,统一100老坛酸菜牛肉面64克,,,,,,,,,,,,,,,,,,
康师傅矿物质水550ml,惠尔康谷粒谷力红豆浆饮品250毫升,,,,,,,,,,,,,,,,,,,,,,,
绿箭绿茶薄荷口香糖13.5克,三全麦香早点奶香馒头1.36kg,喜之郎果冻爽荔枝味150克,喜之郎果冻爽菠萝味150克,喜之郎果冻爽柠檬味150克,蒙牛酸牛奶(原味)100g*8,塑料购物袋(大),,,,,,,,,,,,,,,,,,
唯新无糖营养肉酥115克,宜慧核桃酥320克,鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,
坛坛香精致剁辣椒425克,,,,,,,,,,,,,,,,,,,,,,,,
澳华3号橡胶篮球,星燎原图书6,兰州包心菜（一级）,鲜鸡蛋,红提（一级）,,,,,,,,,,,,,,,,,,,,
鲁王特精粉2.5kg,老州山海蜒,金龙鱼玉米油5L,,,,,,,,,,,,,,,,,,,,,,
花蛤,龙士达小号清新冷水壶L-310,喜之郎果冻爽菠萝味150克,喜之郎果冻爽荔枝味150克,,,,,,,,,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,,,,
日清格力高菜园小饼蕃茄味100克,三江购物梦幻心情抽取式面巾纸(双,光明纯鲜牛奶1.5L,安尔乐清爽卫生护垫无香20片（LDBS,冠生园蜂蜜500克,护舒宝超值干爽丝薄夜用卫生巾10片,恒顺酿造白醋500ml,丝瓜（一级）,空心菜（一级）,太太乐宴会特鲜酱油623ml,土豆（一级）,冬瓜（一级）,,,,,,,,,,,,,
清美高房内酯豆腐350g,三珍斋食用淀粉280g,塞翁福红薯淀粉250g,太太乐醇珍鲜鸡汁238g,,,,,,,,,,,,,,,,,,,,,
雪碧清爽柠檬味汽水500ml,生姜（一级）,,,,,,,,,,,,,,,,,,,,,,,
可口可乐汽水500ml,紫甘薯（一级）,韭菜（一级）,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),恒顺酿造白醋500ml,丹芭碧持久定型渚喱150g,五丰黑米刀切450g,多晶冰糖(散),三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,
五丰黑米刀切450g,五丰麻蓉包510g,甘汁园姜汁红糖350g,三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,
苏菲弹力贴身极薄日用卫生巾16片,苏菲动感丝薄日用卫生巾10片1026,苏菲动感丝薄超长吸收350(8片装109,洁云迷你手帕纸122240(12包),护舒宝透气纯棉感轻薄卫生护垫淡香,塑料购物袋(大),妙洁纸杯80只装228ml,三笑刚柔并济牙刷二支装,舒肤佳纯白清香型香皂125克,紫丁香雪怡八角壶1.1L(DK11),,,,,,,,,,,,,,,
白砂糖(散),塑料购物袋(大),兰州包心菜（一级）,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),妙洁塑料酷杯(240ml)50只,雪松面巾纸450张,,,,,,,,,,,,,,,,,,,,,,
一级水蜜桃,,,,,,,,,,,,,,,,,,,,,,,,
绿力冬瓜茶饮料500ml,雯丽冰纯高倍补水面膜贴50g*1片装,晨光中性笔0.7mmVGP-1111(4支装),塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,
生姜（一级）,小白菜（一级）,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
三江购物大豆油5L,维纳斯牛头牌高效去油洗洁精2kg,统一卤肉拌面卤香牛肉味110克,统一老坛酸菜牛肉风味酱拌面122克,,,,,,,,,,,,,,,,,,,,,
鸿兴源好德十香粉30克,,,,,,,,,,,,,,,,,,,,,,,,
花蛤,,,,,,,,,,,,,,,,,,,,,,,,
福临门东北优质大米10kg,金龙鱼橄榄原香食用调和油1.8L,云楼精什锦200g,,,,,,,,,,,,,,,,,,,,,,
牛奶果然多香醇原味特浓奶卷奶糖16,上好佳辣味虾条40g,,,,,,,,,,,,,,,,,,,,,,,
零度可口可乐汽水拉罐(无糖)330ml,蒙牛未来星儿童肠胃成长牛奶125ml*,味千猪骨汤拉面305g,,,,,,,,,,,,,,,,,,,,,,
闽洋海蛰丝(香辣味)150g,嘎啦(一级),海天锦上鲜蒜蓉辣椒酱230克,绿豆,,,,,,,,,,,,,,,,,,,,,
友益佳阿胶枣252g,亲友清凉粥360g,,,,,,,,,,,,,,,,,,,,,,,
双汇王中王优级火腿肠40g,统一100精炖番茄牛肉面100克,康师傅酸菜牛肉面118克,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),,,,,,,,,,,,,,,,,,,,,,,,
香软粳米(散装),,,,,,,,,,,,,,,,,,,,,,,,
农夫山泉量贩装水550ml*12,舒肤佳芦荟香皂125克,力士美肤沐浴乳（闪亮冰爽）400ml,三笑2210+2210摩力护龈牙刷,海飞丝丝质柔滑去屑洗发露500ml,,,,,,,,,,,,,,,,,,,,
一级藤稔葡萄,云楼榨菜芯200g,舒肤佳纯白清香型香皂125克,,,,,,,,,,,,,,,,,,,,,,
小米(散),波纹面(一级),兰州包心菜（一级）,红皮花生米（一级）,土豆（一级）,薏米仁(散),洋葱头（一级）,莲虹少女背心6699(L),"东海儿童汗布印花三角裤9007(70"""""""")""""",白砂糖(散),塑料购物袋(大),,,,,,,,,,,,,,
南阳之星双层抽取式面巾纸200抽*8,一级青提,红富士80#（一级）,索芙特汉方养护清爽去屑洗发露400g,六神花露水大号195ml,黑妹茶极爽牙膏(龙井薄荷香型)210g,洁身妙浴搓泥200ml,塑料购物袋(大),蒙牛酸酸乳草莓味乳饮料250ml,,,,,,,,,,,,,,,,
阿一波紫菜汤海鲜味80克,金山恒顺御宴醋580ml,加碘精制盐400克,乡下妹古制去皮榨菜88克,塑料购物袋(大),苏菲安心棉柔表层纤巧日用卫生巾20,超能香樟洗衣皂260g,立白强效去渍洗衣皂246克,娇爽护垫清晨淡香40片,丝尚亲肤柔棉日夜组合卫生巾12片,莲虹弹力棉女短裤1399(L-XL),蓝怡雪无托文胸3011(36/80),朵朵棉舒超薄日用卫生巾10片,,,,,,,,,,,,
鲁王特精粉2.5kg,云楼学生榨菜丝168g,,,,,,,,,,,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,,,,
三江购物大豆油5L,藕（三级）,黑茄（三级）,红富士80#(三级),,,,,,,,,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,湾仔码头北国香酱香肉三鲜水饺702g,,,,,,,,,,,,,,,,,,,,,,,
裙带菜,三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,,,
湾仔码头北国香白菜木耳猪肉水饺70,,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,国产香蕉（一级）,,,,,,,,,,,,,,,,,,,,,,,
老干妈肉丝豆豉油辣椒280克,神霖孝感米酒880g,,,,,,,,,,,,,,,,,,,,,,,
木瓜（一级）,光明纯鲜牛奶500ml,良厨御点猪肉馄饨480g,富华林原果桂圆肉220g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,
一级藤稔葡萄,半片鸭,塑料购物袋(大),光明纯牛奶利乐枕243ml,光明e+益生菌酸牛奶原味190g,小葱（一级）,双汇精制香辣香脆肠50g,,,,,,,,,,,,,,,,,,
白砂糖(散),,,,,,,,,,,,,,,,,,,,,,,,
MTA（2+1）妙洁神奇抹布,"红牡丹5""""""""面碗""""","红牡丹2""""""""针匙""""","红牡丹8""""""""斗碗""""","红牡丹7""""""""深盘""""",豪丰欧式盆754(24cm),味老大炭化无漆竹筷WCB-9142(10双,六神花露水大号195ml,味家木铲Z02,慧吉洗洁精400g,花蛤,散装东北长粒香米(三江购物),乐惠排骨紫菜汤72克,太太乐蔬之鲜调味料250g,尖椒（一级）,鸿兴源朝天椒20克,金龙鱼第二代调和油1.8L,北高峰糯米黄酒（袋）400ml,海天草菇老抽酱油500ml,双汇王中王优级火腿肠130克,,,,,
河鲫鱼,,,,,,,,,,,,,,,,,,,,,,,,
相宜本草男士洁面乳120g,舒肤佳柠檬香皂125克,,,,,,,,,,,,,,,,,,,,,,,
太子乐中老年奶粉400g(16*25g),奥妙净蓝全效无磷洗衣粉1800g,康师傅冰红茶500ml,"希尔4.5""""""""波边碗612145""""",八宝粥料(散),塑料购物袋(大),,,,,,,,,,,,,,,,,,,
加多宝凉茶310亳升,雪花啤酒清爽8度330ml*6罐,,,,,,,,,,,,,,,,,,,,,,,
大热带酒酿360克,吉列威锋旋转双层刀架及刮胡泡超值,娃哈哈桂圆莲子营养八宝粥360克,银鹭桂圆八宝粥360g,拥有孝感米酒(饮料型)280g,五丰糯滋滋麻芯小汤团400g,花生米(一级),,,,,,,,,,,,,,,,,,
海天特级味极鲜酱油500ml,维纳斯牛头牌高效去油洗洁精2kg,,,,,,,,,,,,,,,,,,,,,,,
美的极速王豪华电热水壶12S03E1(1.,陆员外全塑鸭嘴热水瓶J553PPA2L,,,,,,,,,,,,,,,,,,,,,,,
红瓦房精品浴帘YC-0237(180*180cm),,,,,,,,,,,,,,,,,,,,,,,,
太子乐DHA+AA乳清蛋白营养米粉560g,太子乐DHA+AA胡萝卜营养米粉560g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,
护舒宝瞬洁贴身量多日用/夜用卫生,超能柠檬草洗衣皂260g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,
原野物语鸡蛋味蛋圆饼干200克,阿里山香瓜子奶香味248g,奥利奥香草巧克力味夹心饼干106克,康师傅蛋黄也酥酥80克,康师傅3+2苏打夹心饼干香草巧克力,众望小麻花低糖芝麻甜味200克,塑料购物袋(大),,,,,,,,,,,,,,,,,,
红鸟液体鞋油黑色75ml,"东海棉毛平角裤115""""""""""""",,,,,,,,,,,,,,,,,,,,,,,
伊利高钙奶250ML,卡夫三层高钙梳打饼干香葱蔬菜味10,太平香葱梳打饼干100克,太平奶盐梳打饼干100克,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,
洁成PE保鲜膜20cm*15m,三江购物简装保鲜膜(40123)30cm*30,,,,,,,,,,,,,,,,,,,,,,,
新疆核桃（一级）,,,,,,,,,,,,,,,,,,,,,,,,
绿豆,,,,,,,,,,,,,,,,,,,,,,,,
绿豆,,,,,,,,,,,,,,,,,,,,,,,,
光明莫斯利安酸牛奶钻石原味190g*1,,,,,,,,,,,,,,,,,,,,,,,,
可口可乐汽水500ml,雪碧清爽柠檬味汽水500ml,美汁源爽粒红葡萄水果饮料420ml,,,,,,,,,,,,,,,,,,,,,,
吉列超滑旋转刀架及剃须泡50g,大好大纸包瓜子138克,大好大奶油香瓜子纸袋350克,,,,,,,,,,,,,,,,,,,,,,
伊利巧乐兹经典巧脆棒雪糕80g,,,,,,,,,,,,,,,,,,,,,,,,
五丰鲜肉包420g,康师傅红烧牛肉面大食袋124克*5包,康师傅香菇炖鸡袋面98克,光明纯鲜牛奶1.5L,康师傅香辣牛肉袋面127克,双汇王中王优级火腿肠400g(10支装),塑料购物袋(大),乐惠幼嫩紫菜60g,云楼小菜(榨菜)180g,欣荣行笋丝雪菜300g(30克*10包),云楼姜笋200g,维达抽取式面巾纸V2212(140抽*8包),洁柔布艺软抽200抽*3,清风抽取式面纸B352RC(100抽*5),ABC丝薄棉柔卫生护垫22片,洁云提取式面巾纸200抽*3,清风原木纯品抽取式面纸(BR38MC)20,南阳之星双层抽取式面巾纸200抽*8,,,,,,,
福有菜籽油5L,鸭爪,肉龙眼（一级）,塑料购物袋(大),外塘甲鱼,茼蒿（一级）,小白菜（一级）,小白菜（一级）,利群(老版),,,,,,,,,,,,,,,,
安尔乐纯棉卫生护垫无香20片(LDBM6,,,,,,,,,,,,,,,,,,,,,,,,
小白菜（一级）,小白菜（一级）,雕牌洗洁精2kg,益达无糖口香糖热带水果味12片32克,真想您二条男红满福全棉平脚裤JF59,,,,,,,,,,,,,,,,,,,,
雷宇羊角锤LY08016(08磅),,,,,,,,,,,,,,,,,,,,,,,,
榄菊杀虫气雾剂(清香柠檬)600ml,,,,,,,,,,,,,,,,,,,,,,,,
广博拍纸薄GB100205100K,,,,,,,,,,,,,,,,,,,,,,,,
光明e+益生菌酸牛奶原味190g,光明酸牛奶(红枣味)180g,,,,,,,,,,,,,,,,,,,,,,,
康师傅妙芙蛋糕奶油味96克,倍思特儿童肉松80克,康师傅妙芙法式蛋糕牛奶红豆味100,三辉麦风优之晨早餐包60克*6组合装,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,
鸡爪,,,,,,,,,,,,,,,,,,,,,,,,
维纳斯牛头牌高效去油洗洁精2kg,雪碧汽水2.3L,,,,,,,,,,,,,,,,,,,,,,,
养乐多活性乳酸菌乳饮品100ml*5支,,,,,,,,,,,,,,,,,,,,,,,,
好丽友好友趣多汁牛排味切片型马铃,东洋包氏酱卤味鸡腿85g,,,,,,,,,,,,,,,,,,,,,,,
母亲佐餐牛肉酱香浓咖喱220克,海天海鲜酱250克,老干妈油辣椒275克,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,青蛙特爽柔丝牙刷632,引发雪菜150克,am8:00普通浴花SX-1212YHI,,,,,,,,,,,,,,,,,,,,,
布兰迪3支装圆珠笔0.5mmBP.2102,广博卡面办公软抄大32K80型GBR0662,,,,,,,,,,,,,,,,,,,,,,,
华味亨珍珠梅180克,乐事无限黑椒牛扒味薯片104克,美汁源果粒奶优饮料清新草莓味450m,塑料购物袋(大),美汁源果粒奶优饮料清香菠萝味450m,光明芦荟酸奶125g*6,,,,,,,,,,,,,,,,,,,
光明酸牛奶饮品利乐枕(原味)243ml,乐事清新清爽黄瓜味薯片45g,一级国产黑布林,红富士80#（一级）,乌江涪陵榨菜鲜爽菜丝80克,圣茗香鹌鹑蛋45克,美汁源果粒橙橙汁饮料420ml,,,,,,,,,,,,,,,,,,
洋葱头（一级）,咸亨辣味腐乳300克,绿豆,白砂糖(散),,,,,,,,,,,,,,,,,,,,,
百事可乐2.5L,,,,,,,,,,,,,,,,,,,,,,,,
雪碧汽水2.3L,奥妙超效洗衣皂含芦荟精华206克*2,,,,,,,,,,,,,,,,,,,,,,,
永亮提绣花割绒毛巾0325(78*35cm),,,,,,,,,,,,,,,,,,,,,,,,
睡的香蚊香(大盘无烟檀香)700g40单,,,,,,,,,,,,,,,,,,,,,,,,
可口可乐汽水330ml,百事可乐1.25L+果缤纷混合果汁1.25,雪碧清爽柠檬味汽水330ml,康师傅红烧牛肉面大食袋124克*5包,恒顺山西老陈醋420ml,三江购物白砂糖500g,雕牌天然皂粉（家庭装）628g,奥妙99全自动洁彩无磷洗衣粉1.7千,雕牌洗洁精500克,威猛厨房重油污净双包装500克,上海芦荟皂95g,舒肤佳金银花菊花沐浴露200ml,三江购物洗手液500g,华林透明纸巾筒700,维达抽取式面巾纸100抽*3(V2165-1),清风145克三层卷筒纸B22AP4N(10卷),妙洁抽取式保鲜袋中号30*20cm,三江购物保鲜膜促销装40107(30cm*5,世家刷洗球21071(1只装),海客瑞斯厨宝四季飘香油壶H0169(43,楼龙博士杯450ml(LL1BS45),三江购物8头椭圆晒架30578,惠惠形象玩偶7816,飞科FH6201折叠式电吹风1200W,康师傅冰红茶柠檬口味茶饮品2L
三江购物大豆油5L,,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,蒜头（一级）,,,,,,,,,,,,,,,,,,,,,,,
妮维雅防晒隔离润肤露SPF30PA++75m,花蛤,,,,,,,,,,,,,,,,,,,,,,,
火龙果（一级）,维纳斯多效金银花花露水195ml,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
可口可乐汽水2.3L,雪碧汽水2.3L,味之园芦荟苹果汁饮品500ml,激浪柠檬味可乐型汽水500ml,蒙牛益生菌酸牛奶(原味)1.2kg,味之园芦荟汁饮品500ml,光明酸牛奶(红枣味)950g,,,,,,,,,,,,,,,,,,
芬达橙味汽水500ml,蒙牛真果粒牛奶饮品(草莓果粒)250m,蒙牛内蒙古老酸奶(原味)140g,,,,,,,,,,,,,,,,,,,,,,
舒肤佳纯白清香型香皂125克,滨崎碗仔糖果蓝莓香橙草莓味21g(7g,,,,,,,,,,,,,,,,,,,,,,,
爱得利A29高耐热玻璃奶瓶240ml,六神花露水95ml,,,,,,,,,,,,,,,,,,,,,,,
宝牌龙口粉丝200g,亨氏番茄酱320g,甘汁园姜汁红糖350g,今麦郎手打拉面200克,今麦郎手打鸡蛋面200克,,,,,,,,,,,,,,,,,,,,
闽洋海蛰丝(海鲜味)150g,闽洋海蛰丝(香辣味)150g,一级哈密瓜,野生鲶鱼,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,半片鸭,鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,
海天红烧王酱油350ml,三江购物大豆油5L,鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
L`Umo`男V领短袖针织衫483,L金郎格男休闲中裤002#,佳丽空气清新喷雾(桂花飘香)320ml,康师傅矿物质水550ml,三江购物大豆油5L,佳丽空气清新喷雾(桂花飘香)320ml,,,,,,,,,,,,,,,,,,,
一级藤稔葡萄,,,,,,,,,,,,,,,,,,,,,,,,
百事奇多美式火鸡味粟米棒60克,妙脆角玉米角美式茄汁味14g,,,,,,,,,,,,,,,,,,,,,,,
唯尔福干爽丝薄护翼卫生巾2632,,,,,,,,,,,,,,,,,,,,,,,,
雕牌生姜洗洁精1.5千克,娃哈哈爽歪歪益生菌酸奶饮品200ml*,蒙牛未来星智慧牛奶原味125ml*4,拥有孝感米酒400g,,,,,,,,,,,,,,,,,,,,,
维纳斯牛头牌高效去油洗洁精2kg,佳洁士防蛀修护牙膏(清莲薄荷)140g,佳洁士盐白牙膏(洁白+清新)200克,,,,,,,,,,,,,,,,,,,,,,
卡夫王子曲奇星饼干香浓巧克力味85,旺旺碎冰冰果味饮料乳酸味78ml,旺旺碎冰冰果味饮料菠萝味78ml,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料柑桔味78ml,旺旺碎冰冰果味饮料桃子味78ml,旺旺碎冰冰综合水果味饮料78ml,南瓜（一级）,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料柑桔味78ml,旺旺碎冰冰综合水果味饮料78ml,旺旺碎冰冰果味饮料菠萝味78ml,,,,,,,,,,,,,
小米(散),高粱米(散),,,,,,,,,,,,,,,,,,,,,,,
包大人成人加长型纸尿片10片,白猫高级百洁布买三片送一片020301,,,,,,,,,,,,,,,,,,,,,,,
白木耳(一级),,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
双艺PEVA浴帘(180*180cm)SY.80520,宝中宝蛇胆清凉花露水195ml,神仙居衣帽架(A-93),天利EVA地垫A(60*60cm)4片装,,,,,,,,,,,,,,,,,,,,,
威猛先生洁厕液双包装（柠檬草香）,,,,,,,,,,,,,,,,,,,,,,,,
统一100精炖番茄牛肉面100克,统一100老坛酸菜牛肉味面118克,养乐多活性乳酸菌乳饮品100ml*5支,,,,,,,,,,,,,,,,,,,,,,
依尔布面小折凳(B26-1),,,,,,,,,,,,,,,,,,,,,,,,
五丰上口爱巧克力/香草甜筒70g*6,巨能葱香排骨挂面255g,太平香葱梳打饼干100克,卡夫三层高钙梳打饼干香葱蔬菜味10,巨能香菇鸡味挂面255g,坛坛香精致剁辣椒425克,宏继小酥饼咸味500克,喜之郎什锦果肉果冻200克,喜之郎葡萄&苹果果肉果冻200克,喜之郎黄桃＆蜜桃果肉果冻200克,,,,,,,,,,,,,,,
丘比沙拉酱香甜味200克,,,,,,,,,,,,,,,,,,,,,,,,
青岛啤酒纯生8度罐装330ml,,,,,,,,,,,,,,,,,,,,,,,,
小白菜（一级）,兰州包心菜（一级）,小葱（一级）,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,
奥丽颜郁金香水感丝滑沐浴露1L,奥妙超效洗衣皂含芦荟精华206克*2,舒肤佳纯白清香型香皂125克,农夫山泉饮用天然水1.5L,,,,,,,,,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,半片鸭,半片鸭,今麦郎手打拉面200克,今麦郎手打鸡蛋面200克,,,,,,,,,,,,,,,,,,,,
恒顺镇江香醋500ml,统一ALKAQUA饮用天然矿泉水360ml,塑料购物袋(大),舜吉鲜汁三黄鸡400g,可佳荣达海苔凤凰卷144克,淘大芝麻油250ml,椰乡春光椰香脆饼105克,苏菲超薄随心翻超熟睡410夜用卫生,妈妈乐妇婴两用垫10片,心相印茶语抽取式面巾纸150抽*3(DT,云楼龙眼萝卜头200g,,,,,,,,,,,,,,
花蛤,,,,,,,,,,,,,,,,,,,,,,,,
双塔龙口绿豆粉丝200g,食上川府豆干散装,佳宝九制陈皮45克,佳宝九制工坊九制酱芒果65克,芬达橙汁汽水2.3L,安琪马来西亚风味杏仁酥30克,安琪马来西亚风味松籽酥30克,安琪马来西亚风味花生酥30克,尚麦葵仁小酥238g,帮宝适超薄干爽系列中包装初生型40,安琪马来西亚风味腰果酥30克,圣茗香鹌鹑蛋45克,喜多多什锦椰果567克,,,,,,,,,,,,
飘柔滋润去屑润发精华素750毫升,麦香堡夹心豆沙面包40克,护舒宝超值干爽贴身日用卫生巾20片,皎洁全效细丝软毛牙刷特惠装,护舒宝瞬洁贴身量多日用/夜用卫生,,,,,,,,,,,,,,,,,,,,
亲友阿胶枣228g,果然多CC卷玉露蜜桃味19克,果然多CC卷清新苹果卷19克,果然多CC卷甜蜜瓜19克,启航餐具QH-1378,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
三江购物营养蛋面500g,可扬亚达汤料(海鲜味)48g,清凉粥料(散),塑料购物袋(大),光明酸奶980g,光明e+益生菌酸牛奶原味190g,伊利纯牛奶1L,顶汁味菊花冰糖400g,凯旋溜溜话梅40克,忆江南黄山贡菊25克,顶味面の伴侣香辣牛肉酱120克,日盈无蔗糖减盐苏打饼干鲜葱味180g,思朗纤麸无添糖消化饼干168克,唯新猪肉酥130克,,,,,,,,,,,
半片鸭,,,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),三江购物大豆油1.8L,翰丰丝苗米(籼米),,,,,,,,,,,,,,,,,,,,,,
康师傅矿物质水550ml,,,,,,,,,,,,,,,,,,,,,,,,
雪碧汽水2.3L,芬达橙汁汽水2.3L,,,,,,,,,,,,,,,,,,,,,,,
络华弹力棉男童平脚裤2条7399(9-11,蓝怡雪女内裤2367(L),乐事法国脆香鸡翅味薯片45g,乐事得克萨斯烧烤味薯片45g,百事可乐2L+美年达橙味汽水2L搭扣,,,,,,,,,,,,,,,,,,,,
绿豆,福海堂山楂(散),乡下妹学生去皮榨菜丝82g,,,,,,,,,,,,,,,,,,,,,,
康师傅矿物质水550ml,,,,,,,,,,,,,,,,,,,,,,,,
三和麻油红方腐乳500克,,,,,,,,,,,,,,,,,,,,,,,,
单晶冰糖(散),康师傅矿物质水550ml,兰州包心菜（一级）,兰州包心菜（一级）,金海鸥电动钓鱼00198,琪悦男童帽M-150,绿盛儿童营养牛肉松12克,绿盛儿童营养牛肉酥12克,森和园雪丽糍巧克力味棉花糖100克,冷酸灵清凉薄荷防菌抗敏牙膏110g,,,,,,,,,,,,,,,
康师傅3+2苏打夹心饼干蓝莓味125克,,,,,,,,,,,,,,,,,,,,,,,,
可口可乐汽水2.3L,,,,,,,,,,,,,,,,,,,,,,,,
百合（一级）,单晶冰糖(散),,,,,,,,,,,,,,,,,,,,,,,
黄芩修护牙膏（黄瓜香型）180克,,,,,,,,,,,,,,,,,,,,,,,,
云楼榨菜笋丝200g,云楼八宝菜200g,云楼甜酸荞头200g,云楼美味大头菜200g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,
大葱（一级）,中汇东北大米15kg,,,,,,,,,,,,,,,,,,,,,,,
立白生姜洗洁精2千克,立白生姜洗洁精1.5千克,,,,,,,,,,,,,,,,,,,,,,,
雀巢1+2咖啡盒装13g*42,美汁源果粒橙橙汁饮料420ml,,,,,,,,,,,,,,,,,,,,,,,
莲子(一级),八宝粥料(散),绿豆,,,,,,,,,,,,,,,,,,,,,,
L麦奇哈男运动短裤202,蓝怡雪男内裤9092(XL),L卡8度男圆领短袖针织衫1236,,,,,,,,,,,,,,,,,,,,,,
康师傅冰红茶柠檬口味茶饮品2L,益民料酒350ml,海带结,日本南瓜（一级）,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),,,,,,,,,,,,,,,,,,,,,,,,
雪碧清爽柠檬味汽水500ml,,,,,,,,,,,,,,,,,,,,,,,,
强生婴儿洗发沐浴露300ml,,,,,,,,,,,,,,,,,,,,,,,,
散装苏微快乐锅巴日式牛排味,,,,,,,,,,,,,,,,,,,,,,,,
小葱（一级）,,,,,,,,,,,,,,,,,,,,,,,,
